date,category,title,source,link,priority
2026-01-12,OSINT,India’s Rafale-M and Scorpene Submarine Deals Await Final Approval - quwa.org,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMipAFBVV95cUxNV1hxRmFwRmVEX2s5VjlpRDJqaGlkSENNRlJxVXRtV1Zha1Fva3hoZHVIUFdrTXl6ZVhNVmFySmptNjRhQVh2ajB4ZzFZeVpBbHRQUEM3eWpuWU4wQko4bTByd21KUVJnQThfb0lQSlFodllFTjNDeE1tWmxXVVdBWW0xVUlMTEhreEpTUHlWNGFoS2hYOWxycmEySWtpS2I4aEtQUQ?oc=5,NORMAL
2026-01-12,OSINT,"Defence Acquisition Council approves ₹54,000 crore procurement proposals | DD News - ddnews.gov.in",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQODgwcVhWQUJWR1JpdV9Tc3hsU2NOcVNaenNmRzlXUDVyd25KNWE3dUtfNWxlNUppR0k2a0VmLVFhQVdjSzc3RlhxdzAyN05Wd0xzVFluRFFldnpLaDhkckpDRnB2Uk82UkwzY0NFbXZ5Ui1ELVZ1WkY1aW9ESnl3aG1oc3NSZEFCdVRhQ29UUGRtc24xQ2ZpTjZ5ZERWMkNUaF9qbzNaOFY?oc=5,NORMAL
2026-01-12,OSINT,How India's submarine gap draws concern amidst face-off with Pakistan - India Today,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNRTVUcU12NWkzVFA4LXNRTXh6NnFrVnJpcnZqNlpySTgwTGJBT2QxWnhEd2hOOGJxU0Y3YUtnaVhTcGZiUXA5a2tvRnpES3R0OXkxOUthNUhOMmRIZjNYSHB6Q2xHUHBEWWVTbFNMTDJYdmQ1algyenFIQzYtVGpJWTl5RUdyOXJyaFZqWTR5dWluVGFzUHM3RG14bGV0aDZrblZES2otQ3VNM2gzN2RDZ2JfeHZnTldlQm55NG5yZ2ZYelJZR1R6VEpPWm5pczcwSFowS3Nn0gHbAUFVX3lxTE5ZblB3M0NQMklmMWhub3F0VVN0WHhELVFFNlgtSGRtaEFyTmlnYUVEZ1J5ZHBDQUtBN0RXU0lNX0U4d095Q1JfWGpoZ2Jid1l5QzZGVnZmVEg1MGYtSXRQNmgyZmNucVJnMmRzM0szX2k1UzZlT0UwckpZaERuS01tWFJlZmU0YmxBd18wTUo2QWhnNTdTc292S1lNdi0zcl9vbTZwaWRIT1ZEXzVfaUJsRjZOZ2dxZV9jWWlkR3V6blh1bm5VY29YNV95QTlSZEI2OG9Uc2Jyd244dw?oc=5,NORMAL
2026-01-12,OSINT,Two mega defence deals with France await clearance by Cabinet Committee on Security - The Hindu,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQbnVRTGdxVTJzVTZpVlZuX1ZOTDh6dWJ0Mm9tUkMtMGdGUTU5QlAtZVhJT2xJRnBRY1RxQ1FoWk5vZ0N5QWJwekZvZWFQZktYejB1QldyV2pHSHRZcEJhSmlTa3RMWXVtVmc4SDMyVEFiYlJnQjBaUktpZlVOX2tvOUZjNU1qYVZ2Um1Xb2NmUlFDX09jb2VuNHphZGh6aG8zWjF6aTNscWdnYndULXRpS0Z4cW9xc0oyU3lwdVdMMDZST3FUVlFGR05zUDBEMjZIdnotS3ZyVWkzQdIB4AFBVV95cUxNNHI1eWVhYWRJVF8xLTlNN0xpeFBFT0hJMUZnRVFOU05ablF6REpVNlNxLUFHSXpuMDEzYzR6QVlGaWhkTXJjbU1mTkpkUF94anpGdVNybFVRM1RDQXV3REotenFIcURIZW9BcEU1aFJZdFJpOHUwSjZuWHdvRmpaWFp0TmxraVZzc0ZhRTNrVFc3RnY5TmozRDF2SjE0V3pUTXQybGUtYW52cmN6UFF0QmRyN3RuQmpIYW1jUTA4Yjh0cWpLd2RyQkFJTUN5UTJqUTFCaU9SVHdmb21lZW02SQ?oc=5,NORMAL
2026-01-12,OSINT,Government clears decks for P-75I submarine deal with Germany - India Today,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOS1pySUxJQTk4R21UT3BicWlnWWktN0RsY21KcU8wVGdPZ1YyaE9Vci1xWXZkUHVGQ0g4cHgwVF9sSzlWM3c0SEhHeV9Na3JFb2pkTXlSVHRqaVZCRnJwcVVWNGRTMjFhTW9hOHhWWUhxWElOZ2NkTjZ2QnUzX21IZWp0cHg5R2JjeEt0WWk2dGFQWWNsV0RNN1AxUGFTdE5PYVMxc2Y5LWR1VnZEX2YwU19YckhkaGJv0gG-AUFVX3lxTFBmZUhqbUNnVVpmLWMxRnVEVUhBaHJRZE9SX1RLeHJjVENaTVpGdmRjc294U1NrV2hTNnE0ZlhHd3hTanhfWFRVeklKYjExUTI2S0dzcGVwcW5NenpoQzZNZHYtWElpTnFVWGhVdUFiNDA3NFRJSmNYWFZBZEV0T1A0WDBJaFdhc0lDRHgzZ24tSFJkT0FXY0RrSHpSTkRtUWxEdlpYV25GcDB3aTFvb3lKekJNS3Atb29xZ1RLWGc?oc=5,NORMAL
2026-01-12,OSINT,"30 years, just six submarines: Why Indian Navy's underwater prowess is at a crossroads - India Today",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi6gFBVV95cUxObUxWNFN3eDQwVFN6SU9GSklOY3pEZFFNdWVGckV3TTJzN21GcncwLUw2ZXhXdGsyOEJJQi04ZXduZFJsc1prYVhBbHpzOVBuQ2ZsZ1NTWW00bUFBYlJuN1hoOXNLcVdvMmJRM3pEcXgzb3BLN2cwQ0pWZkFXRkdOWEMtdTVmTW9UUUpaOGh1bVlsY1RabGpGRjZVa1J1eW1OclZuTzBPd0ZEd0dnTzlFZGh4U2pqWi1mMmx3QW5hRE1GVVlhWWZ3NkxsczY1dlQtcm9VMDRBZXl5MDdIcUhwVVY3MWxZNU80UUHSAe8BQVVfeXFMTnp2RnhrZHozRm1HVEJ5RjdkaTkwRzdZXzlORHgtV2FxSzZnNm8wRExzLUpBdnpvbHgtak1Ia2I2bV9uaEM4TElRVlp6b1J4V1NnYWxwVklKUWp0VXNuWmZScEt6YWJPOEhIU0FTZkpzR2Nva0pTMXhYRmFHU3NZc0Y1NFlQZ2VYR0xaRk1fQ1JGTDh3b21Od0tSRXhxTk1naGxIR182WE9YdDlvdVRoSVk4Q3FRNTYwOG9UQTZWVUlWazE0OHpjenU5MUk0Y0lWLTFwbVBNa190eG1MbTRiMDlwa1lmZnc4bUwtWHg2dW8?oc=5,NORMAL
2026-01-12,OSINT,"India finalises deal of over Rs 36,000 cr for additional 3 Scorpene submarines - ThePrint",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMitAFBVV95cUxOY21UWVJyQlBLb2h3bVB1RXNFOVFYRm92U2ZLdnVKRXZnNDZ1Mjl2cWV6SmpmenRaRXRlbUt2MmVNM2lZc1MzYVRoRDhGdFRzQjhOWFVGX0JSRHBsMEVCOEt3YlNqSXhtVUtIWmpVU2RHdkt2bDdiVEdMTllGbGtZeDlPU3BJSjE0bG1MYUhGdUtxTmQyQ21ieml1dkhfc0MzQlpZQTlNMDNsbzNkVld1NmYyLWXSAboBQVVfeXFMTVgwNkxmdzA2TW1mY2lTSUd6WE5GMGV1aFRWaV9JXzZGenFfVXVKTFliVkswVXBoYkV2UEVqLXdxYTJmdWFIcVJKMVlSa2E1dnFSZ2s5NE5aYWoyaFh2UUpkWlpjTTNFRllNa05HME01V0k5ZTJmTUxVS19RMjhWMWV1OVpCX1dIanJpNU56WlltN3lxcjB0ckloUXIyX2s1T1l6NlVFT0lzYWZOUnRoVmZHZDF6REFOUnBR?oc=5,NORMAL
2026-01-12,OSINT,"India to sign deal worth over ₹63,000 crore to buy 26 Rafale Marine fighter jets from France - The Hindu",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPZ0h4WHJOSHoteGpYeWt5YlNUU01Ld081cmdaWGZVeDc3dmNieXJOSURfQVZTYUUtOVhIUExtbkVJaW5yX3BOQmpMWEdybEZhTDF6eks2WVF1T3BMUURHb0tmcWpQandJN1dNTmVyRW9jY1B1RlRtOEJjdHBrZjNIZmRiNkxkU3RyNXhJR2x6U25VT0ZoVGJrTlE5VFh2XzlITkFvdE5jZDdSSnJPdFFDbVFQeVhsZG5uOFZFaEJBTUtoSXJGYWFFdXpiY1dzNHVMbjZ2R0JB0gHcAUFVX3lxTE9Pc2ZCOHN3U2NvMEViOW9Sd21SejBxTFJOVGFkeG9CYW1BSldtS2ZoR2h2VnVFaTR6RlhXd0FCdzRrTkZobDhwNXF5Q00yeTB0M2NCY3JCaHBRN085emxxdnphLXRueFI4cWFpMFJ6VWd0dm13Nl8tZmxqSDZaYTlmeE13V3RZbTRDWEtyZnV5TnE1STNWNlBEcHV3N2JPOFBBUUlhM05TWGZGeU0weHJ2TjJvcFJYMzlOeWlTUE1xNG0zT0Z4c3RfeG5URW1BQ3pjS1lzYTBlXzhwSWU?oc=5,NORMAL
2026-01-12,OSINT,"India's Rs 54,000 cr defence boost: More power for Army's T-90, Varunastra torpedoes for Navy, AEW&C systems for Air Force - theweek.in",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi-wFBVV95cUxPTm8yTGU0alAwOG1PaXJZZEVrbmQ1M3YyQzhiaERhZVlLQmhRWUcxSDNHR2Q0bDVVRkpabGtycVlnX0VqTGFJX19GYThoUVVqV1RGVk1ZQVcwOGhRbkpoM1NuZTMtWXcwMGlHcmVMTzU5UUVYZXBfZVJ3QnJaaVQzbzg5TDJTQVhMWmlBQjUxTFNiVldhWTdQX1hNYV8yQ2hzVk9mb3NlQVhaZHNMdk1LVExXWDc0dnhPUWw4RmR5SUdjNENnVDJpT2VJcGk1RU9BekZZLXJPaUUyUTlGR0E4MzVyMEtDNERtSUpOOFhkczNKZUtCQ29uT1RKWdIBgAJBVV95cUxQaF9tVFVDcXVBV3NyYjY3aUJ1NGJqVDZJV2s3R1NWTnZTaXpMekN2eXJpQnU2aWJnZzNmYXNEYWRxRkQ4UVA5aUNvaFhJcjRRNWE3bWNlUThveHpVeEZfQ1BBTGN0eHRRRzhNdWRFQXBqVDdwallnTUdQNXNZQ01HdHZTNjB1UjJ5T3g1dlV1YmlYazk1b3lFOFNZUmJYa0xDSm05QkRLaDl4ODhISWVZdXl0Z0lOZk1RVVlLVmJHeTBFNVBaLU1yU3NSaXNwU0xNM1NGQ3FYQzBpZnF0MWxwblFQdDNoMnhuWG9xVV8wY0NTempGOHozM0s2RTJYd09E?oc=5,NORMAL
2026-01-12,OSINT,India would resume negotiations with the U.S. for the purchase of new P-8I Poseidon maritime surveillance aircraft - Zona Militar,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQeXlCV1pkU2tPTFRZZDV6RWRXeGM1Wmpwc043QTc1a0NCVEtTQWhaN3pya2NsRk5DLTZBaXRXZkw2dUEtQU13d1h0OFlMWENCWmlDQ0xfVWhNZkQ0c3lfY1lQRU9vQXpqVml6UE5PVjNVcVZuc3FIcXdmOGVSbDlGdXY4TlpkWVJWQkJ2WWl2YXR4R2JZZVJEb3gtYmMtX1FmUFlwOG5ISHVZd2ZOcTN2TEUtVVJMN09LRmE2MThEQ3hvRmFBY285M0JlMklkNW5PNkZxMVJmUGh1ZUhXSDQ5VGVYRDZPd2FVT1BxLTVn?oc=5,NORMAL
2026-01-12,OSINT,"Indian DAC Approves ₹54,000 Crore for Military Dominance, Here's Why Pakistan Should Be Worried - Republic World",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQX2ZMVW5NOTB4WHJqbVhtdlQ0OVhqeHctblBkSW5YcmVHN01aY3pSR0V4QWx5X3pJUW1rZ2xoNUFlc2VQaHVTVjF4am5qRm5iZERxNUYxS2N0VTdTVHRFMl90ZDFLbDdFQ2RiS2lEN3dsRlpFREdDOGFiMFNzWG90UDZrd01xN1NrenFic3hiLTkwREU0NVlpeVVqeHNDVElzaWJUaWt6NlgxSXhYWE45ODA4RndfSWo0Y3d3ZF92QUFpSzhaZG9ucFJUUF9wTHl3bDdHQkp4QlAzeE9TbjNsS2pRWEbSAeoBQVVfeXFMTnhzSloyQVZZblAzYkl2S25YdnViWWFmWndMUGUybUh3dUZndjZXZmRTYm50YUFQZWpYQklvRGxKVEFsazJIZ0tGazZpWjRJbld4WnRfUUpCQkFhTG53OWw0cnBfLXdYTUVaVjhUYk5fdVZBa1d4T09NWlJZdjZpOWh1XzEzYzl3WlJxYV9QRk0ybnlVb2JWRDlnSnptdklXbU5OczhCSWRJZ0FBNkhYM2hDWEhoOW5tREJwTzVjVS1ETlBCVGlUdnpFdnFiVVgxRDVLRWFjbWxWZVFlQUxTSkpZWXNZNURSTzFB?oc=5,NORMAL
2026-01-12,OSINT,India inks contract with Russia for procurement of anti-ship cruise missiles - The New Indian Express,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiygFBVV95cUxPRExIQm9PMXp3VkQ4YnZXMTBjNWVRQV83WmRhbGUyUTRXWFF5R1o2TXN1WGp5bnktWndKelhvU3N6YjlmX1NqZ1BxcE1sc01wc0ZmT0ZwYnE4SHQ5dDlfQWNpWXFLUjdQeTBFbDFzbFpFTGttZ0VyOEVNNHN5WE1pbEM5anNiaDM0UTRCNHlZRVdFUkxTOUQ4clhIMkZaVTA1azhKZjdfR1BwZkZnMm9fcUpmU2xrdEFaY1pnSWhEMjJjWTNYcGt3VnNn0gHXAUFVX3lxTE9CQjRJWHBYckhHbG0xYk5HQnJpRmpzOEhlMGFFMV9hM01vVlNKYm1yakFLX1BfMTNHZl9DRzJ5eFJMMDJPN3RvRXhxejFuaTk2Y25SVUZkN3djZHJhSE4tMmlLUlpkam9ZZklGTVpMbzZIRFowSW02S3JxcTZXMXFrenNBSk5hOWFlMU5kWDRxSHhGYU9TaHpwcGt3UC12Z3ZsLVBqdTRsNUhGRDgxbGVpT0hEdkpTeFdOY0tqTzRibkRhSWdHdm1hSklST1E5LTlDOWtYZVlZ?oc=5,NORMAL
2026-01-12,OSINT,India Clears Mega Deal to Buy 26 Rafale Marine Fighter Jets from France for Navy - Adda247,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMitwFBVV95cUxPTDFJRUFidDZSeThiWU81X09CRXJnY0dxakwydmM5ZkJqbmhsUVpHaGJkMkhaWjhFTFh1NFFQNUo5SGc5SXJlN1J0TVRVWmpfOVhjd0pDWDBZQkc4WjFxaExMendJbnhMeGYzNXNCYzhlR1BvazVNUkJRNlRacjU4bUxtVmJuQm02V3dHQnlQUV91U3BhajNmZXQ1UERKQVdTSVcyYVpKN05CcnJsZy1OeVdhRjVPbVk?oc=5,NORMAL
2026-01-12,OSINT,TKMS enters contract negotiations with MDL for P75(I) program - navalnews.com,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNOGlBOWVLRXllUnZLTWtMNXd3S0YyNnJZc0JhcDdEVmVpeDlOZTlzb3pCMXMzNDhaM0ZicFlacXRteG1Oa1RoR1BHM1JyQ08wWmQyeDhXMUNSNUlKSC1ySTBnckp1bXpPNWxlT0VaUS1KTE9CZHl1UUt5NnlXZ2Q5dzhGR0xwYmE4RFBiUzN2dTBiYnhocEg0QnlIamo1THJPb0FOdU03X2o?oc=5,NORMAL
2026-01-12,OSINT,"India Pauses Key Military Deals With The U.S.; Stryker AFV, Javelin Missiles & P-8 Poseidon In The List: Reports - EurAsian Times",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMihwFBVV95cUxPUGJWRjVUdVlpSFY3VzVFNjYtT09SQTYyTUl0ZXlWeW1ZdmJ1Z3p4Vkc0Sjktb2JlUTA2U0dCRUx4bWc4ZTMzQkV2RGdObWctZ2xhajluS3BjRFZETExSRklPQXpMZ3owaGJEMkVySTlTVGMtSUdyd2FEemRsZm5Jeno4angwMUXSAYcBQVVfeXFMT1BiVkY1VHVZaUhWN1c1RTY2LU9PUkE2Mk1JdGV5VnltWXZidWd6eFZHNEo5LW9iZVEwNlNHQkVMeG1nOGUzM0JFdkRnTm1nLWdsYWo5bktwY0RWRExMUkZJT0F6TGd6MGhiRDJFckk5U1RjLUlHcndhRHpkbGZuSXp6OGp4MDFF?oc=5,NORMAL
2026-01-12,OSINT,"BIG trouble for Pakistan, China, Bangladesh as India to acquire this deadly weapon from..., its name is... - india.com",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiwwJBVV95cUxNMVptbkZ6VDVacUVFeXRaMTYwb0E1Ti1YMkRPdnA3Z3Y4ckFUdWVvNXdFS2JFLThyUkthZnlZTlNSNXRkYUs2c3BSSEo1WExvdEp4Z3BBQmFqMFZnRGRVSk56MlRSbVh0aVpiYVNiUW1fODdxQjZ3WDg4Q0xXM3ZnTjJPdGxUc0pxTFZKR295ekttSWxhaXZJU1F2dkdJWGFySEkzd1pXWmxHaXdOUTA4RUFSWmF0N0xYSTJQRmJqU2VhRFZHeFo2eWJQVzhUREo5dXpTY3pYdURjRi1JME1DMDR3dzR4VzhsZ1dFeFZUT0YzbjFTcXpzZkhLaVZKajZ6Rm9jY25OcUhoT25uT0tUb3ZodWNqMV9GdXpkaGlwQlI4cTNmOVRSRGtwbFNnZWhPYlpuemgwVVZvVHo2RlRNN2duc9IByAJBVV95cUxOWnFWa1ByT2tlZFZSM1Q3Rlp0QnVhRk91WFh0Z3lkekdmeHFxRkgtV3pyTThsbFpqVlBHemt1NkY2ckhVSDV5bHl0dHNSYWR3TTdjakRDSWNYa3ROZVY4OWFtZHJSY0hWb1I1cmtCRUhySnFWVUZGZ0IwRnZkQXY5MUVTZWVKZ3dlcDhmd1JaVVp1RHRYYm11VnF3dUozNzg0UFhDb3VzTG9KNVdHak5hMElHa3JBWnVnN3JkbXZXamtSY0Q5MmZ6RU5weEFRMDVDa0RSUXJSV1FMMGFnSEhNOWdDYW5uRnlDd2FETThCd2Zha1dtQkJjSnlVRzNRWmRLLVFMWWxIT0dxTFZkTlYwMnFUT1luR1VjYy1GWkRwc3ZEN3NUQzJtLWkyN0F0NzNqTWhMLUpHTTE3RWtPbk8tcWtrcmlWWlZt?oc=5,NORMAL
2026-01-12,OSINT,Italian Black Shark Leads Heavyweight Torpedo Race for India's Kalvari-class Subs with Low-Cost and Domestic Production Offer - Defence.in,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQbUpjUFE0OWJlMTFIeEVqZmo0MkJfdDNud2FmM1lEajNtendUOU5OYUhNRldhUlEwcG9QTkdiN09iMTFEcUQ5TnU3ZVFhM3hwLUtmUUUweDZCNi0zX1ltQmhWS09lNnFIQmNDMTJZMGMyd002eUNwVVZ5SlMzSmx6SVR4ZF9EaG1vSjZJVy1WTGRCRGJ0b1lINExGOTVGSzY2NkxXOXBwb1FkOXN6c2U3WFlJYWFQb2FDMllCaGo3OUNxUTJfVUtYQ3dvREZ1UTV2T3g4OG1oYVFlQVRHdWY5bmVndlhMZUdhVHdfMG84UQ?oc=5,NORMAL
2026-01-12,OSINT,MDL to Begin Negotiations with MoD on January 27 for India’s Biggest-Ever Submarine Deal - Republic World,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPOC1GZ2xvT1VKWXo4LW5pTFFNc1pvMDlCdlZpNEM4LThCN1pmd0ZjOEVHb3diLWo0bTgyVWVONGlYbXNZdEpETG0tWG5QSjB5eGRkUGpTZ2FBa21fNUFzZlZMU1lNakZ6OUY1TmxTek5NSzVZWmFQcDFhMXFRM29nczlqMFFMZ081YWR5Wi00WExBRlllaWZ3eTVoVGVOanlvRzA2RUpobWV6U283Qmptc1g0cm45YzdyN1F3Y2VqX01QejFGWjdSaExmdWRtNk1aNy1lVHJVLXVqQ095QXfSAeMBQVVfeXFMTWdsVG9pckRZQTU1OC1BaFJwUWhNdk5rMFg1UDUzSGJsWG5uR0RMaFFPaXF2bGZDZnpfMEI4TkxScENQd01DTVFSSHNlbGhsTkJFRm5WNV80UGFtN2JaWEdEbTQwWWxRWEVQLTZ6ZWgwOXRWbFprSTd5bXI0WGFKOXl6ZkxqaWI1bDZfajR6V29PcXVkbE5rTUNTa0VGUkE4TVgtSURSdDlhZTRiY0hYQlZHbXZCWVgxS1dTWlhaUUlVTnlFOE9vZzVmc2pvYzRvazh2RExucWEwX3F5UlZ6ZnBjUWc?oc=5,NORMAL
2026-01-12,OSINT,"Indian Navy Finalizes Rs 36,000 Crore Deal for 3 More Scorpene Submarines with MDL, Cost Triples Compared to Earlier Batch - Defence.in",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi6wFBVV95cUxNOGpiYlhjVWU3NlNIQ25rQVpCdDVXdW5oU19ld3JhY2ktU194QTVkdzBydHpLbHMzSXBIYTgtUDJOMC1tU290NUZvVmpLR2h2M2thMlk1dVNiWm12VHc0NUdhWEhvY0FwdHIxdzJCdHNIY2hsX1hkenpLYUJYYnRlQlVpLXNvWU5RSVM2cTU5bWxSR01uaXc2VzVjZHRIME92dTJqUUk5RDlSYjh6T193MlBPUGNXNXlnUUlzSEtZN3otQWltZ256Tl9KOGVrdm5rb1R6ZDdtNFFOYUlsc2oxa2hfMDVjVG51WXc0?oc=5,NORMAL
2026-01-12,OSINT,Major India-Russia Defense Deal Since Ukraine War: New Delhi Likely To Acquire Klub Cruise Missiles From Moscow - EurAsian Times,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMigwFBVV95cUxQQjBQVWhPWmNMR3A3VzZTTzR1VnR4ci1CVFRLb3BFdGlLRDlCMFViNWFoOXZjMkJ6dFk3U2lrWEZDdzlhYmN3X0VsYW8zNjlrX2RtdmoyT0VlOVpxMVl0NF9lWThBNXhJTTI2Z1c2X2cwWTBfaDNRTEZVX0V2Z2VEeVpiQdIBgwFBVV95cUxQQjBQVWhPWmNMR3A3VzZTTzR1VnR4ci1CVFRLb3BFdGlLRDlCMFViNWFoOXZjMkJ6dFk3U2lrWEZDdzlhYmN3X0VsYW8zNjlrX2RtdmoyT0VlOVpxMVl0NF9lWThBNXhJTTI2Z1c2X2cwWTBfaDNRTEZVX0V2Z2VEeVpiQQ?oc=5,NORMAL
2026-01-12,OSINT,Mazagon Dock-TKMS JV To Build 6 AIP Submarines For Indian Navy - StratNews Global,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMingFBVV95cUxPNXhyejNGby1wNHh1QURYUklVaG9HbTdtQkFpNEVYNzlQRzktR3dXazZVMU1mTEsyY1I5UW9EajhLbTNhZlpfOU5sUmR4VGVWUTlqRmlwWkE1WGlnMklfZFlQRWZNeVRKc21PMEozWmZQc3pPTFZlWU1aaGpOUDd5N0F1MmlhMk5DMld6dVRFUVVjWkg0aUV2VGlHSG4zQQ?oc=5,NORMAL
2026-01-12,OSINT,Indian Navy eyes three major defence deals worth Rs 1.25 lakh crore by end of fiscal year | DD News - ddnews.gov.in,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMitgFBVV95cUxOUjdhVXpueDN0N2x0aU1Nelg2MXJWYUN4bmhjVE1CQkoyVW9GU0pGVDdrQ3ZGalM1dHJuMnhiSUprSDFDSWlHSjFsQjhjMThrbHVRc1ZwVlpqRkMwMDF4dmFfVlBtcy1xRzVDWDRSX1N0aVppR3p2dHZzejlhMkVVLTRUdkRTSFVvMUM1TDl6OW5tbEtyTV9WMGVJcXRaeWxma2x6M1IwVGc5MVpCWXVXWGM4OVJwQQ?oc=5,NORMAL
2026-01-12,OSINT,India Levels Up in Nuclear Submarines - Defense Security Monitor,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMinAFBVV95cUxPSFRDVndnbXY0bFRRM2NtOUN5cld0VEVUVG9wS2FiVDFHc0l3MXhlaXNWaHpOZ0VaOTlEdlpXa3JHU1VmU3JOSHI2enJCdGp2WnhqOTFlNXhrbzd1MEVuV2RrbGg2eXdvcHpiNUNRdGpRYnJ4UVBWSzFlbEJUV3BsNmZPZFE4dTQ0anktYm1yb28zMWVGb1pHQVlzMXk?oc=5,NORMAL
2026-01-12,OSINT,Philippines Seeks to Fulfill Submarine ‘Dream’ as Part of Modernization Plan - The Diplomat – Asia-Pacific Current Affairs Magazine,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiqwFBVV95cUxObGV6azJfb1FBMGZlX3FTdWNScHpoVEFxeWNqUUJHTUNrRDNzeE5NVk80RVR2NnlrNkM3aW9pX1RTZHVBZF8xbEoyVFVHVTNqVlNCeTVWdUVaQkMxUW9XYWh5OEQ1Zk9BUGtIbC00UG13ZDk3emlmYTREcnkwcUhIOVZMcW1qdHMtakpmYWxIVFNVR1ZnM1pnbU12dDZlVHpXdDRqcGw4ODFudUU?oc=5,NORMAL
2026-01-12,OSINT,India’s Ministry of Defense Clears Procurement of Six New Attack Submarines - The Diplomat – Asia-Pacific Current Affairs Magazine,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQb0c4RFB1cEZkLTdtNWotc3ZOamNxZW5qZUhvdFBiWEZOSnI4X2pLMWNEVHN0TWw1eTMyUU5DMVFaWGE1QXBrRFk2aXZpck5wOVBzeVp1Mmc5bElvcWVyYjJ4UWNxYUs2Zk94M05NaTdpSFMzeGZKcklmaXYyS1E4NDVwY29URHo3bld5QVl5R2NCRjVWUUl1Wk1HdS1MSVBsSHZUOWJDTDNOMkU?oc=5,NORMAL
2026-01-12,OSINT,"Germany backs submarine negotiations with India, aims for long-term strategic partnership - ddnews.gov.in",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMitAFBVV95cUxPVFdQMjA4aV90YlFxOVVETVllcTcyQTdvdEFqS3E2MExoVWJlVXNEVGpLVnFjWUNaZzN4R3VNN29IcWtwWEdkM0xwTF91cm8zZGVjZkZLRG0zU2pGTTlLRjhmakMwcGxQZWpocWM2SFFWYlR0aXViQ0h4VTNxeU9vVzlFeWZUXzlSV0VnM2luTjZ0U2VBbS11NDI3dDh6UUlyWmRIZGI0Y1loMllaX0dRVE5WZGw?oc=5,NORMAL
2026-01-12,OSINT,"Deal to procure 26 Rafale-M jets, three Scorpene submarines expected to be inked next month: Navy chief - The New Indian Express",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPSndZVW5hRUhmY0hjZnEzQW1MU05IUlh3aXpEVkJvWEg3YVBhYUU5QURnNUV0UGZPX0tHX2lLZlNlR1JvRDRLWGp0eTY5YTU3NzhBR1luLVAzV0pCbHRZbG14RDlKRUYyalZ0UjRZTnBjcnYyeVc4QXlZVDdXTlJVNjl4XzVDejNnV0Q4MWxDcmNpc3BydXNsSEp5UUl5TXNINnB6QzFKQ040MFA2eVRxcVU4OG9YMHBGUXIwSmlRVVN4X1RPN2pIei1QdVdDY0E5aUE3WHBacDZBU2FoWWlqdC1IQ3gwbUxG0gH2AUFVX3lxTE53S0p1cjBya0dnbEo2MVJjX1BXVWloR3MzMXF1ZmNzclBzR1VvaUF5UkVHV2FTS3R6OFFwX2RRb1FlYTNvRnByRlNIaE5lOHAwWlplNEMwamFlZmNaazFPcEdiNm56d1BHdWxDVEx6c3A4RmJlZk9SZlVPYWNNU2VsWFRaTWpDb2hyeXRNVVd1V3pYYWFVQ2piUkZwRnRBblZZUHdDRl9Ta1FfLTR1X1BOYlFTWXJlLTg1Zm5xcnNWT2xwc1FNT1NvV3FKN28xN1lJRjlqaXlHMW1zc0FfMVV5N1d5OU4wT0VCSElQOEpfNGhWclVmUQ?oc=5,NORMAL
